id,gender,dob,yg,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,missing,Q1_score,Q2_score,Q3_score,Q4_score,Q5_score,Q6_score,Q7_score,Q8_score,Q9_score,Q10_score,Q11_score,Q12_score,Q13_score,Q14_score,Q15_score,Q16_score,Q17_score,Q18_score,Q19_score,Q20_score
bTmkk_pkKNINiGI47hy4n,F,2013-08-21,5,C,A,C,B,D,B,D,E,A,C,A,B,E,B,D,E,A,A,B,E,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
bmSscju7x7GnNBw_ALqA7,F,2013-04-21,5,C,A,C,B,D,A,A,B,C,D,A,D,E,B,C,B,A,A,D,B,0,1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0
brY9khZx6vf0hx_PujyPV,F,2013-08-06,5,C,A,D,B,D,E,B,C,C,D,A,D,E,A,C,B,A,E,D,E,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
dku58JTmyXEZEnXEZu2eM,F,2013-02-25,5,C,A,A,B,D,B,E,E,D,C,B,B,A,B,E,A,E,A,B,A,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1
e0EzYekXsy7zL1__WpFth,F,2013-02-24,5,C,A,D,B,D,A,B,B,NA,D,A,D,A,D,D,B,NA,A,D,E,2,1,1,1,1,1,0,1,0,NA,1,1,1,1,0,0,1,NA,1,1,0
eq0v5PZIKHNd1OXyZYWIS,F,2012-12-05,5,C,A,B,B,D,A,D,E,C,D,A,D,A,B,A,B,A,A,B,A,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1
faHGBHwxMF94BOcODmbsq,M,2013-05-20,5,C,A,D,B,E,NA,A,C,B,A,A,D,C,C,C,B,B,B,D,B,1,1,1,1,1,0,NA,0,1,0,0,1,1,0,0,1,1,0,0,1,0
feEWJRfDvDoCJGgDMTsVz,F,2013-08-13,5,C,A,C,B,D,B,E,E,D,D,D,C,A,B,D,NA,NA,NA,NA,A,4,1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,NA,NA,NA,NA,1
fpzQVLm83Y2VUlgTIUTbr,F,2013-04-22,5,C,A,D,B,D,E,B,C,C,D,A,D,E,B,B,A,A,C,B,E,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0
frkFklePYaADIAdK8jQ2z,F,2013-04-16,5,C,A,B,B,D,B,A,E,NA,C,D,D,B,A,E,A,B,C,B,E,1,1,1,0,1,1,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0
fz3q_AYEoFuUo-tYkJNjS,M,2012-09-28,5,C,A,C,B,D,B,D,A,E,C,A,B,E,B,B,C,D,A,B,D,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
gIdrkBNOYnqiaTMvHLrbh,M,2013-06-13,5,C,A,C,B,D,E,B,D,A,A,A,B,A,A,B,B,A,A,B,A,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,1
hionqZEV1G9wuAGd8E9eY,F,2013-06-24,5,C,A,D,B,D,A,A,B,C,D,A,D,A,B,A,A,A,A,B,A,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1
i3Tnu0gzuRqrTdNeA2eUS,F,2013-05-05,5,D,A,C,B,D,D,D,D,E,D,A,B,A,B,D,D,B,A,B,A,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1
iWK_k7VPuyKRdZRz113F5,M,2013-05-20,5,C,A,D,B,D,A,D,E,A,D,E,D,A,B,E,A,D,C,C,E,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
jDBK_HCHmbbwiNsGzMEgr,F,2013-01-03,5,C,A,E,B,D,E,B,B,C,D,A,D,E,B,C,B,A,A,D,A,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
jUePs2XZBExuLg7RUhGeG,M,2013-07-27,5,C,A,D,B,E,E,B,B,C,D,A,D,E,D,B,A,A,D,D,E,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0
jYC76sHZnaXJvzL2aO3Mh,F,2013-02-16,5,C,A,B,B,D,E,A,C,A,E,C,D,B,C,B,C,A,D,E,E,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
jmZRmlke4pgYM9g6av5hd,F,2013-05-25,5,C,A,D,B,D,B,A,B,C,E,A,D,A,A,B,A,A,A,B,E,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0
jmc-hns10OWssriYDcXWG,M,2013-02-11,5,A,A,D,B,D,B,B,D,A,D,A,D,E,B,B,A,A,D,B,E,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0
lGZu2c2gSraAHTG1HElCD,F,2013-05-08,5,C,A,D,B,D,E,B,B,A,D,A,D,A,B,E,D,A,C,B,E,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0
ln5yd_hkEj0H05fIqPtts,M,2012-10-02,5,C,A,D,B,A,B,A,E,C,D,A,B,E,B,B,D,A,C,A,A,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1
n5lwJXKRSCcYRTkHAbU4w,M,2012-10-22,5,C,A,C,B,D,B,D,D,C,D,A,B,A,A,B,E,A,A,B,E,0,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0
nT-M3gt22wpGQV5m107CK,M,2013-07-18,5,C,A,D,B,D,E,B,C,C,D,A,D,E,B,D,B,A,A,D,D,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
oddeljHz_zAocx9oiZV9D,F,2013-07-06,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pMTl91elde4erLr-fgCH-,M,2013-05-10,5,C,A,C,B,D,B,D,A,A,C,A,B,A,D,A,C,A,A,B,C,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
qGPTdOTv3nW5zWn6zyVgW,M,2013-05-26,5,C,A,B,A,D,E,A,D,B,D,A,D,A,B,A,A,A,A,D,E,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0
qKhXjsrdLYEe5zK-jEBxu,M,2013-03-11,5,C,A,D,B,D,E,E,B,A,D,C,D,A,B,C,B,A,C,D,A,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1
qf63NjnQBVK9KYXwAVzNJ,M,2013-02-23,5,C,A,C,B,D,E,B,E,A,D,A,B,E,A,D,E,C,D,B,E,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0
ryK2_cHoZtXD5Ra3PYY8j,F,2013-03-04,5,C,A,D,B,D,B,E,A,E,D,A,B,A,B,B,D,A,A,B,A,0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1
sEm9hb_t3TC5hlBpZdQjy,M,2012-12-04,5,C,A,D,A,D,B,A,E,E,D,A,D,A,B,E,E,B,E,C,A,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1
s_9_BegHahoMYSlo5E0YA,F,2013-01-06,5,C,A,D,B,D,E,D,C,C,D,A,D,A,B,C,B,A,C,D,C,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
seGH3wZ84m0eor1wkvIHf,M,2013-07-11,5,C,A,B,A,D,E,E,A,A,E,B,D,E,D,C,B,D,C,A,D,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
sj4T5hegEcDcVl01e6oRg,F,2013-04-25,5,C,A,D,B,D,B,A,E,C,D,A,D,E,B,D,B,A,A,B,A,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1
smdf_Y8eXzgkxdtDcor09,F,2012-12-16,5,C,A,E,B,D,D,B,B,C,D,A,D,A,B,C,E,C,A,D,A,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1
tCurJKwpay5VI8af08-p8,M,2013-08-05,5,C,A,B,B,D,E,B,C,C,B,A,D,A,E,C,B,B,D,D,B,0,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0
tu-xw1bP2-mTGWSj-JyM8,M,2013-08-26,5,C,A,B,B,D,B,D,E,A,D,A,D,B,B,D,A,A,A,C,E,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0
u4i2dCRVVcvb3EiFeYMfF,M,2013-08-10,5,C,NA,NA,NA,NA,C,B,E,D,A,C,B,E,A,D,B,A,D,E,E,4,1,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
uSG-kxqo_nrwCHM_6PtOO,M,2012-09-20,5,C,B,D,B,D,E,B,C,C,C,A,D,A,D,C,B,B,A,D,A,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
uZ2RPvQKE84lgUt5dXUvB,M,2013-01-17,5,C,NA,C,B,NA,E,C,E,E,E,A,D,A,B,A,A,A,B,C,E,2,1,NA,0,1,NA,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0
urwNVhMN8C-sgXtcgrg3q,F,2013-03-07,5,C,A,D,B,D,E,B,E,A,E,A,D,A,B,D,A,A,A,D,E,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,0
w8T8jZf5DwIYqS7kLG5h-,M,2013-08-26,5,C,A,D,B,D,B,D,A,A,B,A,B,E,B,B,A,A,A,C,A,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1
x4ebqBWmGujnkivGdv3uL,F,2012-11-05,5,C,A,D,B,D,E,B,C,C,D,A,D,C,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
xiV72RZdwxKoae_7Xm2w_,F,2013-01-11,5,C,A,C,B,D,B,D,C,C,D,A,C,D,B,A,A,A,A,B,E,0,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,0,0
ybaDtYPFEUolJscT92uyH,F,2013-03-11,5,C,A,D,B,D,B,D,C,C,D,A,D,A,E,C,B,A,B,D,A,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1
0yqJLdQZX0_5LwH5ZrZRF,M,2012-09-19,5,C,A,B,B,D,A,E,B,D,D,A,C,E,B,E,A,C,A,C,E,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1CoOEhbvpIWZ7Y4elmSlL,F,2013-06-09,5,C,A,B,B,D,B,D,D,C,D,A,B,C,B,B,E,B,A,C,A,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1
5y4U8xUdaMphjdUSY7xqr,NA,2012-11-11,NA,C,A,D,B,D,E,B,E,C,D,A,B,A,B,B,A,A,A,D,A,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1
7qvXQMJw4EWW6OJzYCAdC,F,2013-04-04,5,C,A,D,B,D,D,A,E,A,D,A,D,A,B,A,A,B,A,B,A,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1
8IZqShrMCj-Tqsgce4FI9,M,2013-06-14,5,C,A,D,B,D,D,A,D,C,D,A,B,A,C,A,C,E,B,C,A,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
ABXsdjrCTTJRYdvKEwJAu,F,2013-08-01,5,C,A,C,B,D,B,A,E,E,D,D,B,E,A,E,B,A,D,C,E,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
AlGgMO3v6lNSDxO45ptYU,M,2013-06-06,5,C,A,C,B,D,B,D,A,D,D,D,D,D,B,B,D,A,A,B,A,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1
BUxf6o-ySQp76VhY5Yh3l,M,2013-02-03,5,C,A,C,B,A,A,D,C,C,D,A,D,A,B,A,B,C,A,D,A,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1
GU7ddJ-bdQsCtUjC2Vq07,M,2013-03-12,5,C,A,D,B,D,B,A,B,C,D,A,D,E,B,E,B,B,A,B,E,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0
IAXaoUdDgvw9EAUXsvqw-,M,2012-12-12,5,C,A,D,B,D,E,B,E,A,D,A,D,E,B,C,D,A,E,D,C,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0
JzXx1VjFf94sGSFFxDEHY,M,2013-03-19,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,B,B,A,A,D,E,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
JzxcUAaPtVo6_K-4Z-6r2,F,2013-08-31,5,C,A,A,B,A,B,A,E,D,D,A,B,A,E,B,B,A,D,E,B,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0
KCZqVyvWGE0ne0UI0PpT4,F,2013-05-02,5,C,E,B,B,D,A,E,C,A,D,C,B,B,A,E,A,A,A,C,A,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1
KVjW71ZVZtY0T3qfGxdSp,F,2012-12-06,5,C,A,D,B,D,E,D,E,D,D,A,D,E,B,B,A,D,A,C,C,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0
NeFmq5xgjs_bsEN6GLI7p,M,2012-11-20,5,C,A,D,B,D,A,A,E,C,D,A,D,A,D,D,E,B,A,B,A,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1
Qg8PMZM4iEwVTw2YO_fzr,M,2013-05-09,5,C,A,D,B,D,E,A,B,C,D,A,D,A,B,D,B,A,A,D,A,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1
Qr5kDUk6J3zXU5eLSJ4P9,F,2013-04-01,5,C,A,B,B,D,A,D,E,C,D,D,C,E,B,NA,C,A,B,C,D,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,NA,0,1,0,0,0
SiOHiD87GWoA0uhsbLXh8,M,2013-04-16,5,C,A,D,B,D,B,A,D,A,D,A,B,A,D,D,A,A,A,B,D,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
U0nu6HbGA1edcLV10R4-a,M,2013-06-08,5,C,A,D,B,D,B,D,E,C,D,A,D,E,A,D,B,B,A,B,A,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1
VHkTje7Ryj1L-3PLvpBsH,F,2013-01-25,5,C,A,D,B,D,D,A,E,C,D,A,E,A,B,B,E,A,A,B,A,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1
ZYiYqi6FmDEVa0pKbuHHC,F,2013-05-05,5,C,A,D,B,D,B,A,E,C,D,A,B,A,B,D,A,A,A,E,A,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1
b-Rz3W4Fxmw80FF5FpkDV,M,2012-09-23,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,D,A,B,B,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0
bC8-Cn57w0dpK4xYxQcWI,F,2013-07-12,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
bXnXSutdoLVfEeSpkr-c9,M,2013-08-28,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cIbg0dJiDizzwJk2f0GjZ,F,2013-08-07,5,C,A,D,B,D,E,B,C,C,D,A,D,E,B,A,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
d6g9GRtdj6MyUsMIEAZtR,F,2013-04-07,5,C,A,D,B,D,B,D,E,A,D,A,B,E,B,D,D,C,A,C,E,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
dNv5SmR1pKWYYpmHpv391,M,2012-11-30,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,B,D,D,E,B,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
fnJGPQW1LGaKaCZz2arAG,F,2013-06-20,5,C,A,D,B,D,E,C,E,A,C,A,B,E,B,A,A,A,A,C,E,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
gp1bAek5stsBbG9RGlTxb,F,2013-08-02,5,C,A,D,B,D,E,B,D,C,D,A,B,E,B,D,C,A,A,B,A,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1
hJFDYwxOVImJ1UbCHAROz,F,2013-05-05,5,C,A,D,B,D,E,D,C,C,D,A,A,A,B,B,E,B,A,D,A,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1
mKKwEOXbVv-7IR0gtXLgK,F,2012-12-18,5,C,A,D,B,D,E,D,E,A,D,A,B,A,B,D,B,C,A,C,A,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1
-pKhLiurYMDOIFAT0nCLe,F,2013-08-17,5,C,A,D,B,D,E,A,C,C,D,A,D,A,B,C,B,B,C,D,A,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
1ZBWltdsuRnjfqNwRuUvX,F,2013-04-02,5,C,E,B,B,D,B,D,E,A,D,D,D,A,A,D,E,D,A,C,E,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
1hXpuM_H-NdB5_8WLY1Hw,M,2013-03-06,5,C,A,C,B,D,B,D,E,C,B,A,D,A,E,B,B,B,B,C,E,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0
1sg9edeGnzLwX-aLTMMQD,F,2013-07-15,5,C,A,D,C,D,B,A,NA,C,D,A,D,E,B,B,C,A,E,C,E,1,1,1,1,0,1,0,0,NA,1,1,1,1,0,1,0,0,1,0,0,0
5quqL89WTrxG5Gep0uFPE,F,2013-01-15,5,C,A,D,B,D,B,A,C,A,D,A,D,E,B,C,B,B,D,C,E,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0
5sFcAKVXefN_1LZVjpNpc,F,2013-04-09,5,C,E,B,B,B,A,E,D,A,B,A,B,A,A,D,A,C,A,C,A,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
6RX0hqPzyBQRdoP7X7eNe,M,2012-09-02,5,C,A,D,B,D,B,D,B,C,D,A,D,A,B,B,D,C,C,B,E,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
6_vDFd43jhBUNb1rruCUH,F,2013-03-01,5,C,A,C,B,D,B,D,E,C,A,A,A,D,E,D,B,A,A,C,A,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1
8LOKTp4NTsLYjtX6uNxPK,M,2013-08-24,5,C,A,D,B,D,B,A,A,C,E,A,D,E,D,D,E,A,A,C,E,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0
9orAptIwlMADUsTaWhp-Y,F,2012-12-22,5,C,A,C,B,D,B,D,D,E,D,D,B,E,B,E,E,A,C,C,E,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
JnsBMbzMyspiWFsBYUGcv,F,2013-04-18,5,C,A,D,B,D,E,A,D,C,D,A,D,A,B,D,B,B,C,B,A,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1
Lg_PL2YCIhpSL4zemN9s_,M,2012-12-13,5,C,A,D,B,D,B,A,E,C,D,A,D,E,B,D,C,B,A,B,E,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0
MNeRNT-YJbFp_iiftCdEf,M,2013-01-11,5,C,A,C,B,D,B,C,A,D,C,D,B,E,D,E,D,B,E,C,E,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OffCJAOQOyito2TE7SZto,M,2013-07-03,5,C,A,C,A,D,A,D,E,A,D,A,D,A,B,D,A,A,A,C,E,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0
P5zrhJnqF4eofqggKU1q6,M,2013-06-25,5,C,A,D,B,A,E,A,B,B,C,A,C,E,D,C,B,A,B,B,E,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
SKsa3UI-4O_2F754EX1NH,M,2012-12-17,5,C,A,D,B,D,E,D,B,C,D,A,D,A,B,B,A,B,A,B,E,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
SytjnLa1U7NF916ASvE3V,M,2012-10-10,5,C,A,D,B,D,B,A,E,C,D,A,D,A,B,D,A,B,A,C,E,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0
WwgAkuo30wVHx5g9Lnh8o,M,2012-09-15,5,C,A,D,B,D,B,B,D,C,D,A,D,E,B,B,A,A,A,B,E,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
XoNLY_QNrmOjRECh1ZsQQ,F,2013-07-13,5,C,A,D,B,D,B,A,B,C,D,D,A,A,B,D,A,B,C,B,A,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
Yq9H9zGlojJyuaxH1Qy5q,M,2013-07-16,5,C,A,D,B,D,A,D,C,C,D,A,C,D,B,C,E,B,A,D,B,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0
_41fYMKnsbNQu3WL-BrTk,M,2013-02-09,5,C,B,A,B,D,A,C,E,C,B,C,B,E,B,D,E,B,B,C,A,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
amh36G4VxNim4lGfo-eyH,M,2012-10-15,5,C,A,D,B,D,B,D,B,A,B,A,D,E,B,B,A,A,A,C,E,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0
b0npjWj4bmP-ceSTSN3Xf,M,2012-12-29,5,C,A,D,B,D,B,D,A,A,D,A,D,E,B,E,A,A,A,C,A,0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1
byjogmp6ZpfMvsRS7iLjZ,M,2013-01-20,5,C,A,C,B,D,B,D,D,A,D,A,D,A,E,D,D,D,A,B,E,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
cEs9bKDX2T0KDApQ6xgqj,M,2013-01-29,5,C,A,D,B,D,B,C,B,C,D,A,D,E,D,C,C,A,NA,C,E,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,NA,0,0
dSbuIiXp_XLs0i9tlM7Jq,M,2012-11-14,5,C,D,D,D,D,E,B,C,C,D,A,D,A,B,D,B,A,A,D,E,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
ebx5vaTNoptDYk1xdH3Ox,F,2013-07-16,5,C,A,D,B,D,B,D,E,E,D,A,B,E,D,D,D,A,A,C,E,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
hnVOUEiDASfsjEbCQCimM,M,2013-07-02,5,C,A,D,B,D,E,A,C,C,D,A,D,A,B,D,B,A,A,D,A,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
lRKLCG7S9G7NuPqXjrdBg,M,2012-09-16,5,C,A,D,B,D,E,B,C,C,D,A,D,E,B,E,B,A,E,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
lTQl8aghZC6a-ePcsTvE_,M,2013-02-03,5,C,A,D,B,D,A,D,E,C,D,A,D,A,B,A,D,A,A,C,A,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,1
m2oO2OMgnkWW8QLOVaxfp,F,2013-06-22,5,C,A,D,B,D,E,B,E,C,B,A,D,A,D,B,E,D,E,NA,NA,2,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,NA,NA
rs2ucS8q8SYhfkRkp6PMz,F,2013-08-22,5,C,A,D,B,D,E,B,C,C,D,A,D,E,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
uF87FOqws40xiaTxV0lyJ,F,2013-01-17,5,C,A,D,B,D,B,A,B,C,D,A,D,E,B,D,E,C,A,B,E,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0
uaD7gsgZLcT5tvGDui1VD,F,2013-07-30,5,C,A,B,E,B,C,A,D,A,D,A,D,A,B,D,A,E,A,B,E,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0
vVy-ug2lGOqscMBlGSx-8,F,2013-08-22,5,C,A,C,B,E,A,D,E,C,D,A,D,A,B,B,B,A,D,D,A,0,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1
xAghhTBZIV7IFNEZNkEfy,F,2013-07-01,5,C,A,D,B,D,B,D,B,C,D,A,D,A,B,E,B,D,A,B,E,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0
yL9F-lmgPunVkPbsI6D7Z,M,2013-08-05,5,C,A,B,B,D,B,D,E,A,E,E,D,E,E,D,B,E,C,B,E,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
yQGTmihvqgDlXnVTSxYep,M,2013-06-10,5,A,D,E,B,D,C,A,A,D,C,A,B,B,D,E,E,D,B,A,A,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ym3qenJcSEJoZYIfkY_Mf,F,2012-09-05,5,C,A,A,B,D,A,D,E,A,D,A,B,A,A,D,A,A,D,B,E,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
--lZAvhrlnBI7DeuRsdvp,F,2013-04-23,5,C,A,D,B,D,E,A,E,C,D,A,D,A,B,D,E,D,A,B,A,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1
-bLBzuD2zpydIdNVMqCJt,F,2012-10-29,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-ljM3aggCyc1m4IkkGW32,F,2013-04-27,5,C,A,D,B,D,E,B,C,C,D,A,D,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0-PJUW-B0H8A4925b6rTj,F,2013-05-11,5,C,A,D,B,D,E,D,A,C,D,A,B,A,B,C,B,A,A,D,A,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1
0Ma0BruPRPYMfQVE_rZ0e,F,2013-04-25,5,C,A,D,B,D,E,NA,B,C,D,D,D,A,B,C,D,A,C,D,E,1,1,1,1,1,1,1,NA,0,1,1,0,1,1,1,1,0,1,0,1,0
